year,qtr,origin,dest,pc_hawaiian,pc_aloha,pc_go,pc_island,pc_other,mf_hawaiian,mf_aloha,mf_go,mf_island,mf_other
2015,3,OGG,LIH,682,0,0,0,3,130,NA,NA,NA,209
2015,3,OGG,ITO,465,0,0,0,17,106,NA,NA,NA,92.5
2015,3,KOA,HNL,1275,0,0,0,1,140.5,NA,NA,NA,271
2015,3,KOA,OGG,433,0,0,0,11,116,NA,NA,NA,106
2015,3,KOA,LIH,322,0,0,0,1,152.5,NA,NA,NA,197
2015,3,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2015,3,LIH,HNL,1203,0,0,0,0,130,NA,NA,NA,NA
2015,3,LIH,OGG,721,0,0,0,0,127.5,NA,NA,NA,NA
2015,3,LIH,KOA,327,0,0,0,2,148,NA,NA,NA,175.5
2015,3,LIH,ITO,180,0,0,0,5,151,NA,NA,NA,141
2015,3,ITO,HNL,952,0,0,0,1,132.5,NA,NA,NA,199
2015,3,ITO,OGG,475,0,0,0,27,106.5,NA,NA,NA,92.5
2015,3,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2015,3,ITO,LIH,180,0,0,0,0,144,NA,NA,NA,NA
2015,4,HNL,OGG,1374,0,0,55,9,135.5,NA,NA,93.5,254
2015,4,HNL,KOA,1572,0,0,0,10,144,NA,NA,NA,200
2015,4,HNL,LIH,1310,0,0,0,0,130,NA,NA,NA,NA
2015,4,HNL,ITO,1274,0,0,0,3,134,NA,NA,NA,221
2015,4,OGG,HNL,1328,0,0,54,0,132,NA,NA,91.5,NA
2015,4,OGG,KOA,345,0,0,0,47,113.5,NA,NA,NA,104.5
2015,4,OGG,LIH,571,0,0,0,1,122,NA,NA,NA,237
2015,4,OGG,ITO,354,0,0,0,51,99,NA,NA,NA,98
2015,4,KOA,HNL,1613,0,0,0,7,143.5,NA,NA,NA,220
2015,4,KOA,OGG,301,0,0,0,39,114,NA,NA,NA,105
2015,4,KOA,LIH,305,0,0,0,2,140,NA,NA,NA,114
2015,4,KOA,ITO,0,0,0,0,0,NA,NA,NA,NA,NA
2015,4,LIH,HNL,1295,0,0,0,1,131.5,NA,NA,NA,6
2015,4,LIH,OGG,604,0,0,0,0,128.595,NA,NA,NA,NA
2015,4,LIH,KOA,333,0,0,0,4,145,NA,NA,NA,152
2015,4,LIH,ITO,122,0,0,0,3,144.5,NA,NA,NA,122
2015,4,ITO,HNL,1124,0,0,0,4,134.25,NA,NA,NA,186.5
2015,4,ITO,OGG,374,0,0,0,66,101,NA,NA,NA,96
2015,4,ITO,KOA,0,0,0,0,0,NA,NA,NA,NA,NA
2015,4,ITO,LIH,106,0,0,0,4,139,NA,NA,NA,133.5
